beginYear,beginMonth,beginDay,beginHour,beginMinute,eventId,eventType,latitude,longitude,stationId
2010,4,23,6,38,228806,Thunderstorm Wind,34.66,-98.95,KFDR
2010,4,23,7,20,217852,Thunderstorm Wind,35.1,-98.5646,KFDR
2010,4,23,7,40,217853,Thunderstorm Wind,36.38,-98.11,KVNX
2010,4,23,7,50,217875,Thunderstorm Wind,36.34,-97.92,KVNX
2010,4,23,7,55,217876,Thunderstorm Wind,36.4,-97.88,KVNX
2010,4,23,14,34,226102,Flash Flood,38.5,-94.95,KEAX
2010,4,23,15,45,219752,Hail,31.9,-93.11,KPOE
2010,4,23,16,30,224123,Lightning,35.13,-92.73,KLZK
2010,4,23,16,35,224124,Lightning,35.1794,-92.699,KLZK
2010,4,23,17,17,222557,Tornado,39.34,-103.42,KFTG
2010,4,23,17,36,219753,Hail,32.51,-92.08,KSHV
2010,4,23,17,45,224023,Hail,34.9669,-92.7148,KLZK
2010,4,23,17,50,223376,Hail,32.392,-91.1182,KJAN
2010,4,23,17,54,218067,Marine Strong Wind,28.9361,-95.3098,KHGX
2010,4,23,18,0,223377,Hail,32.48,-91.01,KJAN
2010,4,23,18,0,219754,Hail,32.93,-93.09,KSHV
2010,4,23,18,10,224024,Hail,35.27,-92.57,KLZK
2010,4,23,18,15,226345,Hail,32.5243,-90.8343,KJAN
2010,4,23,18,52,224025,Hail,34.65,-93.33,KLZK
2010,4,23,19,4,223378,Hail,32.28,-90.0,KJAN
2010,4,23,19,10,223379,Hail,32.45,-90.11,KJAN
2010,4,23,19,45,224026,Hail,35.0,-92.8,KLZK
2010,4,23,19,50,224116,Thunderstorm Wind,35.1177,-92.7672,KLZK
2010,4,23,19,50,224027,Hail,35.0123,-92.8012,KLZK
2010,4,23,19,51,224782,Flash Flood,29.9855,-90.1895,KLIX
2010,4,23,19,58,224783,Flash Flood,29.965,-90.1016,KLIX
2010,4,23,20,2,224028,Hail,35.126,-92.7323,KLZK
2010,4,23,20,5,224114,Thunderstorm Wind,35.1219,-92.7421,KLZK
2010,4,23,20,5,223380,Hail,33.4,-90.9,KJAN
2010,4,23,20,20,223381,Hail,33.44,-89.57,KGWX
2010,4,23,20,20,223382,Hail,31.72,-89.72,KJAN
2010,4,23,20,25,223383,Hail,31.76,-89.66,KJAN
2010,4,23,20,26,226365,Hail,33.3934,-90.6338,KJAN
2010,4,23,20,30,223384,Funnel Cloud,33.31,-90.59,KJAN
2010,4,23,20,30,223386,Hail,32.9486,-89.6878,KJAN
2010,4,23,20,32,223385,Hail,33.3647,-90.5898,KJAN
2010,4,23,20,34,223387,Hail,32.9741,-89.629,KJAN
2010,4,23,20,37,224029,Hail,35.23,-92.9554,KLZK
2010,4,23,20,43,223388,Hail,33.0335,-89.5303,KJAN
2010,4,23,20,44,224038,Hail,35.38,-92.27,KLZK
2010,4,23,20,48,223390,Tornado,33.3366,-90.4158,KJAN
2010,4,23,20,55,223389,Hail,33.0838,-89.4455,KJAN
2010,4,23,20,55,221404,Hail,36.4028,-93.7383,KSGF
2010,4,23,20,57,223391,Hail,33.38,-90.35,KJAN
2010,4,23,21,0,223392,Hail,33.1292,-89.3563,KJAN
2010,4,23,21,4,224091,Flash Flood,35.2504,-92.9417,KLZK
2010,4,23,21,7,221446,Hail,36.52,-93.65,KSGF
2010,4,23,21,20,221448,Hail,37.2,-93.29,KSGF
2010,4,23,21,20,221447,Hail,37.16,-93.34,KSGF
2010,4,23,21,21,221449,Hail,37.12,-93.37,KSGF
2010,4,23,21,27,221450,Hail,36.8,-93.51,KSGF
2010,4,23,21,29,223393,Hail,33.44,-89.57,KGWX
2010,4,23,21,31,223394,Hail,33.5,-89.92,KJAN
2010,4,23,21,31,223395,Hail,32.79,-89.24,KJAN
2010,4,23,21,45,224030,Hail,35.43,-92.13,KLZK
2010,4,23,21,48,224031,Hail,35.68,-94.38,KSRX
2010,4,23,21,49,221451,Hail,37.38,-93.15,KSGF
2010,4,23,21,50,224122,Thunderstorm Wind,35.82,-91.35,KLZK
2010,4,23,21,55,224041,Heavy Rain,35.7269,-91.6437,KLZK
2010,4,23,22,10,227861,Hail,37.97,-100.88,KDDC
2010,4,23,22,15,221452,Hail,37.15,-93.29,KSGF
2010,4,23,22,17,227862,Hail,37.97,-100.88,KDDC
2010,4,23,22,20,224092,Flash Flood,35.7307,-91.7595,KLZK
2010,4,23,22,20,221453,Hail,37.16,-93.27,KSGF
2010,4,23,22,30,224032,Hail,35.77,-91.65,KLZK
2010,4,23,22,30,224100,Flash Flood,35.7749,-91.6431,KLZK
2010,4,23,22,31,224033,Hail,35.73,-91.68,KLZK
2010,4,23,22,37,218755,Funnel Cloud,41.79,-101.64,KLNX
2010,4,23,22,40,224120,Thunderstorm Wind,35.7,-91.45,KLZK
2010,4,23,22,40,224115,Thunderstorm Wind,35.82,-91.35,KLZK
2010,4,23,22,40,223754,Hail,31.1,-97.35,KGRK
2010,4,23,22,45,223747,Hail,30.9224,-96.97,KGRK
2010,4,23,22,48,223748,Hail,30.9199,-96.983,KGRK
2010,4,23,22,50,227863,Hail,38.45,-100.6,KDDC
2010,4,23,22,55,227864,Hail,38.48,-100.61,KDDC
2010,4,23,22,55,221454,Hail,37.83,-93.3,KSGF
2010,4,23,22,55,222831,Thunderstorm Wind,35.9503,-91.3046,KNQA
2010,4,23,22,58,221455,Hail,37.84,-93.28,KSGF
2010,4,23,23,0,224117,Thunderstorm Wind,35.8345,-91.13,KNQA
2010,4,23,23,0,222971,Heavy Rain,37.13,-90.47,KPAH
2010,4,23,23,5,224034,Hail,35.82,-91.13,KNQA
2010,4,23,23,5,223752,Hail,31.2545,-97.2769,KGRK
2010,4,23,23,12,221463,Thunderstorm Wind,38.02,-93.23,KSGF
2010,4,23,23,12,221456,Hail,38.02,-93.23,KSGF
2010,4,23,23,19,221457,Hail,38.05,-93.23,KSGF
2010,4,23,23,20,222830,Flash Flood,36.0497,-91.2511,KNQA
2010,4,23,23,21,221458,Hail,38.14,-93.15,KSGF
2010,4,23,23,23,221459,Hail,38.16,-93.14,KSGF
2010,4,23,23,25,221460,Hail,38.16,-93.1,KSGF
2010,4,23,23,25,221462,Hail,38.21,-93.17,KSGF
2010,4,23,23,25,221461,Hail,38.19,-93.1,KSGF
2010,4,23,23,28,222983,Hail,30.42,-98.05,KGRK
2010,4,23,23,29,222832,Thunderstorm Wind,35.975,-90.7241,KNQA
2010,4,23,23,31,223755,Hail,31.03,-96.4969,KGRK
2010,4,23,23,40,225024,Tornado,38.857,-91.2067,KLSX
2010,4,23,23,42,226051,Hail,39.42,-92.44,KEAX
2010,4,23,23,55,219755,Hail,33.71,-94.01,KSHV
2010,4,23,23,58,222984,Hail,30.5389,-97.8596,KGRK
2010,4,24,0,0,219756,Hail,33.67,-93.99,KSHV
2010,4,24,0,0,226177,Flash Flood,18.0358,-66.8877,TJUA
2010,4,24,0,2,217749,Hail,41.1,-96.24,KOAX
2010,4,24,0,11,225025,Tornado,38.9051,-91.1803,KLSX
2010,4,24,0,11,223396,Hail,32.7899,-89.0123,KJAN
2010,4,24,0,15,217750,Hail,40.34,-96.5,KOAX
2010,4,24,0,15,224121,Thunderstorm Wind,34.07,-93.68,KSRX
2010,4,24,0,15,226174,Flash Flood,18.2323,-66.6963,TJUA
2010,4,24,0,25,222658,Thunderstorm Wind,33.77,-93.57,KSHV
2010,4,24,0,29,225026,Tornado,38.97,-91.1486,KLSX
2010,4,24,0,30,223756,Hail,31.15,-96.0377,KGRK
2010,4,24,0,34,219769,Tornado,33.0808,-94.2455,KSHV
2010,4,24,0,35,221139,Flash Flood,36.75,-90.4,KPAH
2010,4,24,0,39,217751,Hail,40.46,-96.53,KOAX
2010,4,24,0,40,223757,Hail,31.7628,-95.7123,KFWS
2010,4,24,0,44,219757,Tornado,33.1541,-94.1611,KSHV
2010,4,24,0,45,217075,Hail,31.42,-95.55,KGRK
2010,4,24,0,45,217752,Hail,40.69,-96.54,KOAX
2010,4,24,0,45,219759,Hail,33.14,-94.15,KSHV
2010,4,24,0,48,225027,Tornado,39.0993,-91.1096,KLSX
2010,4,24,0,50,217074,Funnel Cloud,31.39,-95.47,KSHV
2010,4,24,0,50,217753,Hail,40.91,-96.53,KOAX
2010,4,24,0,54,217754,Hail,40.7469,-96.5365,KOAX
2010,4,24,0,55,219758,Tornado,33.2003,-94.0429,KSHV
2010,4,24,1,5,217755,Hail,40.91,-96.53,KOAX
2010,4,24,1,5,219760,Funnel Cloud,33.85,-93.33,KLZK
2010,4,24,1,10,225028,Flash Flood,38.6641,-92.606,KEAX
2010,4,24,1,11,219761,Hail,33.26,-93.89,KSHV
2010,4,24,1,12,219762,Hail,33.26,-93.87,KSHV
2010,4,24,1,14,225029,Tornado,39.1583,-91.0586,KLSX
2010,4,24,1,20,226223,Hail,31.52,-99.38,KSJT
2010,4,24,1,30,217076,Hail,31.5,-95.3,KSHV
2010,4,24,1,30,217757,Hail,41.2,-96.7115,KOAX
2010,4,24,1,30,217756,Hail,40.7234,-96.5,KOAX
2010,4,24,1,35,222660,Thunderstorm Wind,33.37,-93.5,KSHV
2010,4,24,1,35,217758,Hail,40.87,-96.44,KOAX
2010,4,24,1,45,224035,Hail,34.12,-93.07,KLZK
2010,4,24,1,47,217759,Hail,40.97,-96.3725,KOAX
2010,4,24,1,50,219764,Hail,31.99,-95.1,KSHV
2010,4,24,2,0,222833,Thunderstorm Wind,34.0093,-88.744,KGWX
2010,4,24,2,4,217762,Thunderstorm Wind,41.2193,-96.4408,KOAX
2010,4,24,2,10,217760,Hail,41.32,-96.36,KOAX
2010,4,24,2,13,225030,Flash Flood,39.0251,-92.4417,KLSX
2010,4,24,2,15,222985,Hail,29.76,-99.91,KDFX
2010,4,24,2,17,217761,Hail,41.32,-96.36,KOAX
2010,4,24,2,34,217765,Hail,41.53,-96.14,KOAX
2010,4,24,2,35,227287,Thunderstorm Wind,37.52,-96.94,KICT
2010,4,24,2,39,227288,Thunderstorm Wind,37.35,-96.87,KICT
2010,4,24,2,40,217766,Hail,40.68,-96.45,KOAX
2010,4,24,2,40,220270,Thunderstorm Wind,40.8065,-91.1054,KDVN
2010,4,24,2,52,222986,Hail,29.29,-99.76,KDFX
2010,4,24,2,55,222987,Hail,29.93,-100.22,KDFX
2010,4,24,3,3,217767,Hail,42.38,-97.36,KOAX
2010,4,24,3,10,219770,Thunderstorm Wind,32.76,-94.49,KSHV
2010,4,24,3,14,217768,Hail,41.2405,-96.5928,KOAX
2010,4,24,3,33,217769,Hail,41.78,-96.22,KOAX
2010,4,24,3,35,222988,Hail,30.85,-98.79,KGRK
2010,4,24,3,38,222989,Hail,29.46,-99.35,KDFX
2010,4,24,3,43,222990,Hail,29.18,-99.75,KDFX
2010,4,24,3,46,222991,Hail,28.7,-100.5,KDFX
2010,4,24,3,52,222992,Hail,29.76,-99.91,KDFX
2010,4,24,3,54,223791,Hail,43.08,-96.78,KFSD
2010,4,24,4,0,222994,Hail,29.72,-99.76,KDFX
2010,4,24,4,0,222993,Hail,28.71,-100.49,KDFX
2010,4,24,4,5,222995,Hail,29.32,-99.46,KDFX
2010,4,24,4,10,222996,Hail,29.53,-100.02,KDFX
2010,4,24,4,11,222997,Hail,31.0,-98.2,KGRK
2010,4,24,4,25,223758,Hail,31.08,-98.0,KGRK
2010,4,24,4,25,223759,Thunderstorm Wind,31.08,-98.0,KGRK
2010,4,24,4,26,223760,Thunderstorm Wind,31.13,-97.92,KGRK
2010,4,24,4,29,223761,Thunderstorm Wind,31.13,-97.9,KGRK
2010,4,24,4,30,224663,Thunderstorm Wind,31.52,-97.87,KGRK
2010,4,24,4,35,224662,Thunderstorm Wind,31.43,-97.75,KGRK
2010,4,24,4,40,222998,Hail,29.4,-99.16,KDFX
2010,4,24,4,40,223768,Thunderstorm Wind,31.0712,-97.8326,KGRK
2010,4,24,4,48,217770,Hail,42.13,-98.03,KOAX
2010,4,24,4,52,222999,Hail,29.4,-99.16,KDFX
2010,4,24,4,58,223000,Hail,29.22,-99.78,KDFX
2010,4,24,4,58,223764,Hail,32.0078,-97.4501,KFWS
2010,4,24,5,0,223001,Hail,28.95,-99.85,KDFX
2010,4,24,5,0,224664,Thunderstorm Wind,31.42,-97.52,KGRK
2010,4,24,5,0,224665,Thunderstorm Wind,31.27,-97.53,KGRK
2010,4,24,5,8,223775,Hail,31.53,-97.45,KGRK
2010,4,24,5,8,223778,Thunderstorm Wind,31.43,-97.42,KGRK
2010,4,24,5,10,223002,Thunderstorm Wind,29.32,-99.47,KDFX
2010,4,24,5,10,223786,Thunderstorm Wind,31.13,-97.35,KGRK
2010,4,24,5,15,223788,Thunderstorm Wind,31.65,-97.32,KFWS
2010,4,24,5,20,223787,Hail,31.3,-97.25,KGRK
2010,4,24,5,20,223790,Thunderstorm Wind,31.62,-97.23,KGRK
2010,4,24,5,20,223793,Thunderstorm Wind,31.5521,-97.115,KGRK
2010,4,24,5,23,223792,Thunderstorm Wind,31.5071,-97.182,KGRK
2010,4,24,5,30,224668,Thunderstorm Wind,31.72,-97.12,KFWS
2010,4,24,5,30,224667,Thunderstorm Wind,31.8,-97.1,KFWS
2010,4,24,5,35,223795,Thunderstorm Wind,31.6376,-96.9633,KFWS
2010,4,24,5,40,224061,Thunderstorm Wind,31.85,-96.93,KFWS
2010,4,24,5,40,224063,Hail,32.32,-96.64,KFWS
2010,4,24,5,42,224666,Thunderstorm Wind,31.75,-96.88,KFWS
2010,4,24,5,45,226105,Hail,39.25,-94.9,KEAX
2010,4,24,5,45,224065,Thunderstorm Wind,31.6782,-96.872,KFWS
2010,4,24,5,46,223004,Hail,29.33,-99.28,KDFX
2010,4,24,5,50,224062,Hail,32.33,-96.5957,KFWS
2010,4,24,5,59,224064,Thunderstorm Wind,31.78,-96.67,KFWS
2010,4,24,6,5,226052,Hail,39.66,-94.8,KEAX
2010,4,24,6,5,225054,Thunderstorm Wind,31.88,-96.72,KFWS
2010,4,24,6,12,218069,Marine Strong Wind,28.9361,-95.3098,KHGX
2010,4,24,6,15,225055,Thunderstorm Wind,32.0997,-96.4694,KFWS
2010,4,24,6,15,225053,Thunderstorm Wind,32.0791,-96.4826,KFWS
2010,4,24,6,18,218071,Marine Strong Wind,29.2851,-94.7891,KHGX
2010,4,24,6,19,225052,Thunderstorm Wind,32.0275,-96.3981,KFWS
2010,4,24,6,24,223005,Hail,29.29,-98.67,KEWX
2010,4,24,6,25,226053,Hail,39.51,-94.63,KEAX
2010,4,24,6,30,218077,Marine Strong Wind,28.9361,-95.3098,KHGX
2010,4,24,6,35,226054,Hail,39.61,-94.59,KEAX
2010,4,24,6,35,225063,Thunderstorm Wind,32.3311,-96.1436,KFWS
2010,4,24,6,35,225057,Thunderstorm Wind,32.2202,-96.0705,KFWS
2010,4,24,6,35,225062,Thunderstorm Wind,32.2362,-96.1298,KFWS
2010,4,24,6,35,225059,Thunderstorm Wind,32.1943,-96.057,KFWS
2010,4,24,6,36,223006,Hail,29.4,-98.53,KEWX
2010,4,24,6,37,225416,Hail,33.77,-88.77,KGWX
2010,4,24,6,38,225065,Thunderstorm Wind,32.171,-96.0129,KFWS
2010,4,24,6,39,226055,Hail,39.3,-94.72,KEAX
2010,4,24,6,42,218073,Marine Strong Wind,28.9361,-95.3098,KHGX
2010,4,24,6,42,225066,Thunderstorm Wind,32.37,-96.1,KFWS
2010,4,24,6,44,225222,Tornado,32.3699,-96.1034,KFWS
2010,4,24,6,45,225225,Thunderstorm Wind,32.4,-96.0507,KFWS
2010,4,24,6,48,218074,Marine Strong Wind,29.28,-94.78,KHGX
2010,4,24,6,48,225876,Hail,29.46,-98.47,KEWX
2010,4,24,6,50,225781,Thunderstorm Wind,32.3695,-95.9889,KFWS
2010,4,24,6,55,223010,Hail,29.46,-98.47,KEWX
2010,4,24,6,55,218075,Marine High Wind,29.2653,-94.8603,KHGX
2010,4,24,6,57,223012,Hail,29.51,-98.17,KEWX
2010,4,24,7,0,225226,Lightning,32.407,-95.9198,KFWS
2010,4,24,7,0,218078,Marine High Wind,29.1264,-95.0668,KHGX
2010,4,24,7,4,225224,Thunderstorm Wind,32.52,-95.68,KFWS
2010,4,24,7,5,226056,Hail,39.89,-94.36,KEAX
2010,4,24,7,6,218079,Marine Strong Wind,28.9361,-95.3098,KHGX
2010,4,24,7,12,218080,Marine Strong Wind,29.2851,-94.789,KHGX
2010,4,24,7,12,225783,Thunderstorm Wind,32.52,-95.65,KFWS
2010,4,24,7,14,223016,Hail,29.64,-97.92,KEWX
2010,4,24,7,15,219774,Thunderstorm Wind,32.51,-95.49,KSHV
2010,4,24,7,15,225227,Thunderstorm Wind,32.87,-95.75,KFWS
2010,4,24,7,20,219772,Thunderstorm Wind,32.41,-95.4,KSHV
2010,4,24,7,20,219771,Thunderstorm Wind,32.35,-95.33,KSHV
2010,4,24,7,21,228266,Hail,30.9098,-88.5681,KMOB
2010,4,24,7,21,228277,Hail,30.9098,-88.5681,KMOB
2010,4,24,7,22,225228,Thunderstorm Wind,32.05,-95.5,KSHV
2010,4,24,7,24,218081,Marine Strong Wind,28.9361,-95.3098,KHGX
2010,4,24,7,30,219775,Thunderstorm Wind,32.33,-95.3,KSHV
2010,4,24,7,30,225782,Thunderstorm Wind,32.98,-95.67,KFWS
2010,4,24,7,31,219777,Tornado,32.818,-95.451,KSHV
2010,4,24,7,39,226095,Marine High Wind,29.7198,-93.3383,KLCH
2010,4,24,7,41,228272,Hail,31.08,-88.23,KMOB
2010,4,24,7,42,226057,Hail,40.27,-94.2,KEAX
2010,4,24,7,44,226058,Thunderstorm Wind,39.91,-94.06,KEAX
2010,4,24,7,45,219782,Thunderstorm Wind,33.16,-95.22,KSHV
2010,4,24,7,45,219773,Tornado,32.938,-95.2291,KSHV
2010,4,24,7,52,219778,Thunderstorm Wind,33.17,-95.22,KSHV
2010,4,24,8,0,218082,Marine Strong Wind,29.2851,-94.789,KHGX
2010,4,24,8,0,219779,Thunderstorm Wind,32.73,-94.91,KSHV
2010,4,24,8,0,219783,Thunderstorm Wind,33.0,-94.97,KSHV
2010,4,24,8,5,219784,Thunderstorm Wind,32.83,-95.14,KSHV
2010,4,24,8,15,219780,Hail,33.36,-95.1,KSHV
2010,4,24,8,18,218083,Marine Strong Wind,29.2851,-94.789,KHGX
2010,4,24,8,20,219785,Hail,33.38,-94.52,KSHV
2010,4,24,8,20,219786,Thunderstorm Wind,33.47,-95.13,KSHV
2010,4,24,8,25,225417,Hail,33.45,-88.32,KGWX
2010,4,24,8,40,219787,Hail,33.45,-94.02,KSHV
2010,4,24,9,0,218084,Marine Strong Wind,29.5082,-94.4996,KHGX
2010,4,24,9,2,219800,Hail,33.67,-93.59,KSHV
2010,4,24,9,44,225142,Hail,32.6627,-85.0922,KMXX
2010,4,24,9,50,224589,Hail,32.7032,-84.893,KFFC
2010,4,24,9,58,225064,Hail,30.35,-87.15,KMOB
2010,4,24,10,25,219789,Hail,32.29,-93.82,KSHV
2010,4,24,10,25,219792,Hail,32.47,-93.8,KSHV
2010,4,24,10,35,219793,Hail,32.9,-92.24,KSHV
2010,4,24,10,39,219788,Hail,32.47,-93.8,KSHV
2010,4,24,10,40,219791,Hail,32.38,-93.69,KSHV
2010,4,24,10,45,219790,Hail,32.45,-93.66,KSHV
2010,4,24,10,47,224787,Hail,31.12,-90.15,KLIX
2010,4,24,10,54,225143,Hail,33.2,-85.35,KFFC
2010,4,24,11,0,218086,Marine Strong Wind,28.51,-96.47,KCRP
2010,4,24,11,5,224784,Hail,30.5,-90.58,KLIX
2010,4,24,11,5,219794,Hail,32.57,-93.43,KSHV
2010,4,24,11,10,225418,Hail,33.2302,-91.7817,KLZK
2010,4,24,11,15,224785,Hail,30.57,-90.48,KLIX
2010,4,24,11,22,225419,Hail,31.3463,-89.7006,KLIX
2010,4,24,11,29,225421,Hail,33.3518,-91.6418,KLZK
2010,4,24,11,30,224786,Hail,30.57,-90.48,KLIX
2010,4,24,11,40,219802,Hail,32.86,-92.56,KSHV
2010,4,24,11,40,225420,Thunderstorm Wind,33.5241,-91.433,KLZK
2010,4,24,11,41,225445,Thunderstorm Wind,31.42,-89.55,KJAN
2010,4,24,11,44,225437,Hail,33.5212,-91.433,KLZK
2010,4,24,11,44,224119,Thunderstorm Wind,35.2151,-91.6706,KLZK
2010,4,24,11,45,224788,Hail,30.85,-90.15,KLIX
2010,4,24,11,54,226479,Hail,33.965,-91.0104,KLZK
2010,4,24,11,57,219838,Tornado,32.92,-92.36,KSHV
2010,4,24,12,15,219801,Hail,33.04,-92.18,KSHV
2010,4,24,12,19,222932,Hail,34.1323,-90.6758,KNQA
2010,4,24,12,20,225145,Hail,34.09,-86.36,KHTX
2010,4,24,12,23,219795,Hail,31.64,-93.64,KPOE
2010,4,24,12,30,225144,Hail,33.79,-88.22,KGWX
2010,4,24,12,30,226485,Hail,31.4451,-90.3773,KJAN
2010,4,24,12,35,222934,Thunderstorm Wind,34.52,-90.45,KNQA
2010,4,24,12,35,219796,Hail,31.76,-93.39,KPOE
2010,4,24,12,41,222933,Thunderstorm Wind,34.209,-90.4168,KNQA
2010,4,24,12,42,225468,Hail,33.36,-91.92,KLZK
2010,4,24,12,45,225146,Hail,34.15,-86.19,KHTX
2010,4,24,12,45,219797,Hail,31.33,-93.62,KPOE
2010,4,24,12,51,222935,Hail,34.8312,-90.149,KNQA
2010,4,24,12,53,225476,Hail,33.8442,-91.021,KLZK
2010,4,24,12,54,222936,Hail,34.8241,-89.9949,KNQA
2010,4,24,12,55,225148,Hail,33.4847,-87.9775,KGWX
2010,4,24,12,57,222938,Hail,34.4509,-88.8414,KGWX
2010,4,24,12,57,222937,Hail,34.9,-90.22,KNQA
2010,4,24,12,57,226490,Hail,31.6753,-90.1236,KJAN
2010,4,24,13,0,222939,Hail,34.82,-90.0,KNQA
2010,4,24,13,2,225479,Hail,33.9118,-90.9218,KLZK
2010,4,24,13,5,225149,Thunderstorm Wind,33.13,-88.16,KGWX
2010,4,24,13,5,222940,Hail,34.9871,-90.0106,KNQA
2010,4,24,13,7,222941,Hail,34.9478,-89.9017,KNQA
2010,4,24,13,9,224921,Hail,35.05,-89.8634,KNQA
2010,4,24,13,10,225532,Thunderstorm Wind,31.7692,-89.9835,KJAN
2010,4,24,13,11,224922,Hail,34.8721,-89.6891,KNQA
2010,4,24,13,11,224923,Hail,35.1283,-89.8034,KNQA
2010,4,24,13,11,225549,Hail,32.1695,-89.8967,KJAN
2010,4,24,13,16,226106,Hail,31.25,-93.35,KPOE
2010,4,24,13,20,226107,Hail,31.249,-93.3404,KPOE
2010,4,24,13,20,225151,Thunderstorm Wind,33.67,-87.67,KGWX
2010,4,24,13,20,225150,Hail,33.67,-87.67,KGWX
2010,4,24,13,20,224925,Hail,35.0931,-89.8213,KNQA
2010,4,24,13,20,224924,Hail,35.0455,-89.6217,KNQA
2010,4,24,13,21,224926,Hail,35.0642,-89.6902,KNQA
2010,4,24,13,24,222942,Thunderstorm Wind,34.9589,-89.8225,KNQA
2010,4,24,13,25,225147,Hail,33.4819,-87.0787,KBMX
2010,4,24,13,25,226492,Hail,31.9037,-89.8326,KJAN
2010,4,24,13,29,224927,Flash Flood,34.97,-89.82,KNQA
2010,4,24,13,30,224929,Hail,35.2951,-89.6634,KNQA
2010,4,24,13,38,225561,Flood,33.53,-91.44,KLZK
2010,4,24,13,40,219798,Hail,32.27,-92.73,KSHV
2010,4,24,13,42,225569,Hail,32.0004,-89.5238,KJAN
2010,4,24,13,42,225572,Thunderstorm Wind,32.03,-89.52,KJAN
2010,4,24,13,43,225563,Tornado,31.9379,-89.6386,KJAN
2010,4,24,13,47,224930,Hail,34.13,-90.68,KNQA
2010,4,24,14,0,230391,Hail,33.94,-86.9,KBMX
2010,4,24,14,0,225574,Hail,32.1225,-89.3913,KJAN
2010,4,24,14,5,225152,Hail,33.76,-87.19,KBMX
2010,4,24,14,5,219799,Hail,31.92,-92.64,KPOE
2010,4,24,14,7,224118,Thunderstorm Wind,33.4478,-92.1737,KLZK
2010,4,24,14,22,225576,Tornado,32.1575,-89.1141,KJAN
2010,4,24,14,29,224039,Hail,33.6126,-92.0646,KLZK
2010,4,24,14,34,225581,Tornado,32.2239,-88.9676,KJAN
2010,4,24,14,36,225608,Thunderstorm Wind,31.26,-89.83,KLIX
2010,4,24,14,40,225582,Tornado,32.2508,-88.9143,KJAN
2010,4,24,14,41,225823,Thunderstorm Wind,31.4756,-89.7003,KJAN
2010,4,24,14,45,224789,Hail,30.77,-89.85,KLIX
2010,4,24,14,48,225824,Thunderstorm Wind,31.42,-89.55,KJAN
2010,4,24,14,50,224931,Thunderstorm Wind,35.32,-88.6477,KNQA
2010,4,24,14,50,228622,Thunderstorm Wind,35.45,-86.79,KHTX
2010,4,24,14,50,228620,Thunderstorm Wind,35.24,-86.98,KHTX
2010,4,24,14,50,225831,Hail,32.94,-91.91,KJAN
2010,4,24,15,0,224790,Hail,30.6542,-89.85,KLIX
2010,4,24,15,0,231569,Flash Flood,34.5248,-89.1984,KGWX
2010,4,24,15,0,225614,Hail,31.14,-89.41,KLIX
2010,4,24,15,0,225615,Thunderstorm Wind,31.14,-89.41,KLIX
2010,4,24,15,4,224944,Thunderstorm Wind,35.4091,-88.5263,KNQA
2010,4,24,15,12,226808,Hail,31.0224,-89.3302,KLIX
2010,4,24,15,15,224791,Thunderstorm Wind,30.9528,-89.3869,KLIX
2010,4,24,15,20,225834,Thunderstorm Wind,30.99,-89.26,KLIX
2010,4,24,15,27,224040,Hail,35.28,-91.77,KLZK
2010,4,24,15,40,225153,Thunderstorm Wind,32.3362,-88.3344,KJAN
2010,4,24,15,40,228276,Hail,31.2,-89.08,KMOB
2010,4,24,15,44,225154,Tornado,32.3645,-88.2842,KBMX
2010,4,24,15,45,225836,Flash Flood,31.7034,-89.146,KJAN
2010,4,24,15,50,224948,Thunderstorm Wind,35.0243,-90.7385,KNQA
2010,4,24,15,50,228623,Lightning,35.86,-86.84,KOHX
2010,4,24,15,57,224590,Hail,33.92,-84.98,KFFC
2010,4,24,16,0,225839,Thunderstorm Wind,31.8662,-88.7791,KJAN
2010,4,24,16,5,225155,Thunderstorm Wind,32.5044,-87.8491,KBMX
2010,4,24,16,9,222803,Tornado,32.4032,-91.2993,KJAN
2010,4,24,16,12,224591,Hail,33.9505,-84.7247,KFFC
2010,4,24,16,15,226810,Thunderstorm Wind,32.41,-91.19,KJAN
2010,4,24,16,19,228029,Tornado,32.5248,-87.8399,KBMX
2010,4,24,16,20,222943,Tornado,34.4849,-88.9644,KGWX
2010,4,24,16,22,228054,Tornado,32.5449,-87.8246,KBMX
2010,4,24,16,25,225156,Thunderstorm Wind,32.5619,-87.6757,KBMX
2010,4,24,16,25,224317,Tornado,32.4952,-91.1177,KJAN
2010,4,24,16,32,228071,Tornado,32.6074,-87.7779,KBMX
2010,4,24,16,32,224320,Tornado,32.5576,-90.9641,KJAN
2010,4,24,16,44,226812,Thunderstorm Wind,32.6035,-90.852,KJAN
2010,4,24,16,45,228275,Hail,31.6965,-88.074,KMOB
2010,4,24,16,45,228273,Hail,31.75,-88.1,KMOB
2010,4,24,16,48,224550,Tornado,32.662,-90.7373,KJAN
2010,4,24,16,50,225157,Tornado,32.7628,-87.5461,KBMX
2010,4,24,16,53,224551,Tornado,32.7003,-90.6783,KJAN
2010,4,24,17,0,224952,Flash Flood,34.915,-88.5258,KGWX
2010,4,24,17,33,224955,Thunderstorm Wind,34.42,-88.83,KGWX
2010,4,24,17,33,224552,Tornado,32.9456,-90.1539,KJAN
2010,4,24,17,37,226067,Tornado,40.36,-94.9,KOAX
2010,4,24,17,38,224957,Thunderstorm Wind,34.2,-90.58,KNQA
2010,4,24,17,40,226071,Tornado,40.44,-94.84,KOAX
